Категория;Подкатегория;ПодПодкатегория;Товар-родитель;Артикул;Наименование;Краткое описание;Описание;Цена
Видео;;;;;;;;
;;;0;2006042627moskva;Москва. 26 и 27 апреля 2006 г. (2 шт.);;Москва. 26 и 27 апреля 2006 г. (2 шт.);140;20060426moskva.avi;20060427moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006051314moskva;Москва. Семинар 13 и 14 мая 2006 г. (2 шт.);;Москва. Семинар 13 и 14 мая 2006 г. (2 шт.);140;20060513moskva.avi;20060514moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006052728piter;С-Петербург. Семинар 27 и 28 мая 2006 г. (2 шт.);;С-Петербург. Семинар 27 и 28 мая 2006 г. (2 шт.);140;20060527piter.avi;20060528piter.avi;;RUS_DVD_DK_front.jpg;
;;;0;20060608ekaterinburg;Екатеринбург. 8 июня 2006 г.;;Екатеринбург. 8 июня 2006 г.;140;20060608ekaterinburg.avi;;;RUS_DVD_DK_front.jpg;
;;;0;2006061011volgograd;Волгоград. Семинар 10 и 11 июня 2006 г. (2 шт.);;Волгоград. Семинар 10 и 11 июня 2006 г. (2 шт.);140;20060610volgograd.avi;20060611volgograd.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006070102odessa;Одесса. Семинар 1 и 2 июля 2006 г. (2 шт.);;Одесса. Семинар 1 и 2 июля 2006 г. (2 шт.);140;20060701odessa.avi;20060702odessa.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006092223harkov;Харьков. 22 и 23 сентября 2006 г. (2 шт.);;Харьков. 22 и 23 сентября 2006 г. (2 шт.);140;20060922harkov.avi;20060923harkov.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006093001germaniya;Германия. Семинар 30 сен. и 1 окт. 2006 г. (2 шт.);;Германия. Семинар 30 сен. и 1 окт. 2006 г. (2 шт.);140;20060930germaniya.avi;20061001germaniya.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006100708moskva;Москва. Семинар 7 и 8 октября 2006 г. (2 шт.);;Москва. Семинар 7 и 8 октября 2006 г. (2 шт.);140;20061007moskva.avi;20061008moskva.avi;;RUS_DVD_DK_front.jpg;
;;;0;2006110304doneck;Донецк. 3 и 4 ноября 2006 г. (2 шт.);;Донецк. 3 и 4 ноября 2006 г. (2 шт.);140;20061103doneck.avi;20061104doneck.avi;;RUS_DVD_DK_front.jpg;
